STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban 
#1320,ABI,20-01-2016,9.49,0,0%,9.49,900,9.49,9.49,9.49,0,0,0
#1321,ABI,19-01-2016,9.49,0,0%,9.49,100,9.49,9.49,9.49,0,100,0
#1322,ABI,18-01-2016,8.83,0.66,7.44%,9.49,200,8.76,9.49,8.76,0,100,0
#1323,ABI,15-01-2016,9.92,-1.09,-11.03%,8.83,"1,000",8.83,8.83,8.83,0,0,0
#1324,ABI,14-01-2016,10.36,-0.44,-4.23%,9.92,0,9.92,9.92,9.92,0,0,0
#1325,ABI,13-01-2016,9.49,0.88,9.23%,10.36,200,9.49,10.36,9.49,0,200,0
#1326,ABI,12-01-2016,9.41,0.07,0.78%,9.49,0,9.49,9.49,9.49,0,0,0
#1327,ABI,11-01-2016,10.07,-0.66,-6.52%,9.41,"1,000",9.49,9.49,9.41,0,500,0
#1328,ABI,08-01-2016,9.27,0.80,8.66%,10.07,100,10.07,10.07,10.07,0,100,0
#1329,ABI,07-01-2016,9.34,-0.07,-0.78%,9.27,0,9.27,9.27,9.27,0,0,0
#1330,ABI,06-01-2016,9.41,-0.07,-0.78%,9.34,"6,200",9.27,9.34,9.20,0,0,0
#1331,ABI,05-01-2016,9.41,0,0%,9.41,"1,400",9.34,9.41,9.34,0,0,0
#1332,ABI,04-01-2016,9.41,0,0%,9.41,"2,400",9.34,9.41,9.34,0,0,0
#1333,ABI,31-12-2015,9.12,0.29,3.20%,9.41,"1,100",9.49,9.49,9.41,0,100,0
#1334,ABI,30-12-2015,9.34,-0.22,-2.34%,9.12,"18,800",9.19,9.19,9.12,0,0,"15,000"
#1335,ABI,29-12-2015,9.34,0,0%,9.34,"1,800",9.49,9.49,9.34,0,500,0
#1336,ABI,28-12-2015,9.34,0,0%,9.34,0,9.34,9.34,9.34,0,0,0
#1337,ABI,25-12-2015,9.34,0,0%,9.34,200,9.34,9.34,9.34,0,0,0
#1338,ABI,24-12-2015,8.76,0.58,6.67%,9.34,100,9.34,9.34,9.34,0,100,0
#1339,ABI,23-12-2015,9.34,-0.58,-6.25%,8.76,"5,500",8.83,8.83,8.76,0,0,0
#1340,ABI,22-12-2015,8.90,0.44,4.92%,9.34,"10,100",9.49,9.49,9.12,0,0,0
#1341,ABI,21-12-2015,8.90,0,0%,8.90,"2,200",8.61,8.90,8.61,0,0,0
#1342,ABI,18-12-2015,9.05,-0.15,-1.61%,8.90,"2,300",8.61,9.12,8.61,0,0,0
#1343,ABI,17-12-2015,9.49,-0.44,-4.62%,9.05,"2,100",9.20,9.20,9.05,0,0,0
#1344,ABI,16-12-2015,9.12,0.36,4.00%,9.49,800,8.68,9.49,8.68,0,0,0
#1345,ABI,15-12-2015,9.49,-0.36,-3.85%,9.12,"1,200",9.20,9.20,9.12,0,0,0
#1346,ABI,14-12-2015,8.76,0.73,8.33%,9.49,200,8.76,9.49,8.76,0,100,0
#1347,ABI,11-12-2015,8.90,-0.15,-1.64%,8.76,"2,100",7.52,8.90,7.52,0,0,"1,500"
#1348,ABI,10-12-2015,9.12,-0.22,-2.40%,8.90,"1,500",7.59,8.90,7.59,0,0,"1,000"
#1349,ABI,09-12-2015,9.49,-0.36,-3.85%,9.12,400,8.10,9.20,8.10,0,0,0
#1350,ABI,08-12-2015,8.61,0.88,10.17%,9.49,200,8.90,9.49,8.90,0,"10,700","6,700"
#1351,ABI,07-12-2015,8.76,-0.15,-1.67%,8.61,500,7.44,9.85,7.44,0,200,0
#1352,ABI,04-12-2015,9.49,-0.73,-7.69%,8.76,300,8.10,9.34,8.10,0,0,0
#1353,ABI,03-12-2015,9.63,-0.15,-1.51%,9.49,700,7.74,9.49,7.74,0,"7,000",0
#1354,ABI,02-12-2015,9.92,-0.29,-2.94%,9.63,500,8.10,9.85,8.10,0,100,0
#1355,ABI,01-12-2015,10.07,-0.15,-1.45%,9.92,300,8.61,9.92,8.61,0,200,0
#1356,ABI,30-11-2015,9.49,0.58,6.15%,10.07,100,10.07,10.07,10.07,0,0,0
#1357,ABI,27-11-2015,9.92,-0.44,-4.41%,9.49,"2,420",10.22,10.22,9.49,0,0,0
#1358,ABI,26-11-2015,10.22,-0.29,-2.86%,9.92,700,10.36,10.36,9.92,0,0,0
#1359,ABI,25-11-2015,9.49,0.73,7.69%,10.22,300,9.63,10.22,9.63,"25,000",0,0
#1360,ABI,24-11-2015,9.49,0,0%,9.49,"6,300",9.49,9.63,9.49,0,0,0
#1361,ABI,23-11-2015,10.95,-1.46,-13.33%,9.49,100,9.49,9.49,9.49,0,0,0
#1362,ABI,20-11-2015,10.95,0,0%,10.95,0,10.95,10.95,10.95,0,0,0
#1363,ABI,19-11-2015,10.95,0,0%,10.95,0,10.95,10.95,10.95,0,0,0
#1364,ABI,18-11-2015,10.14,0.80,7.91%,10.95,100,10.95,10.95,10.95,0,0,0
#1365,ABI,17-11-2015,9.49,0.66,6.92%,10.14,100,10.14,10.14,10.14,0,0,0
#1366,ABI,16-11-2015,9.56,-0.07,-0.76%,9.49,"4,600",9.56,9.56,9.49,0,0,0
#1367,ABI,13-11-2015,9.49,0.07,0.77%,9.56,"2,500",9.56,9.56,9.56,0,0,0
#1368,ABI,12-11-2015,9.49,0,0%,9.49,"2,700",10.80,10.80,9.49,0,0,0
#1369,ABI,11-11-2015,9.85,-0.36,-3.70%,9.49,"4,300",10.07,10.07,9.49,0,0,0
#1370,ABI,10-11-2015,10.14,-0.29,-2.88%,9.85,"4,910",10.00,10.00,9.49,0,0,0
#1371,ABI,09-11-2015,10.14,0,0%,10.14,0,10.14,10.14,10.14,0,0,0
#1372,ABI,06-11-2015,9.85,0.29,2.96%,10.14,110,10.14,10.14,10.14,0,0,0
#1373,ABI,05-11-2015,10.07,-0.22,-2.17%,9.85,"1,100",10.22,10.22,8.47,0,0,0
#1374,ABI,04-11-2015,10.22,-0.15,-1.43%,10.07,"2,900",10.22,10.22,9.78,0,0,0
#1375,ABI,03-11-2015,10.14,0.07,0.72%,10.22,100,10.22,10.22,10.22,0,0,0
#1376,ABI,02-11-2015,10.22,-0.07,-0.71%,10.14,300,10.07,10.14,10.07,0,0,0
#1377,ABI,30-10-2015,10.22,0,0%,10.22,0,10.22,10.22,10.22,0,0,0
#1378,ABI,29-10-2015,10.29,-0.07,-0.71%,10.22,"1,100",10.51,10.51,10.22,0,0,0
#1379,ABI,28-10-2015,9.85,0.44,4.44%,10.29,600,10.36,10.36,10.22,0,0,0
#1380,ABI,27-10-2015,10.22,-0.36,-3.57%,9.85,"1,400",10.51,10.51,9.85,0,0,0
#1381,ABI,26-10-2015,10.22,0,0%,10.22,"3,200",10.73,10.73,9.56,0,0,0
#1382,ABI,23-10-2015,10.51,-0.29,-2.78%,10.22,"1,600",10.80,10.80,10.22,0,0,0
#1383,ABI,22-10-2015,10.22,0.29,2.86%,10.51,600,10.51,10.51,10.51,0,0,0
#1384,ABI,21-10-2015,10.07,0.15,1.45%,10.22,"2,110",10.51,10.51,10.22,0,0,0
#1385,ABI,20-10-2015,9.92,0.15,1.47%,10.07,"2,400",10.14,10.22,10.07,0,0,0
#1386,ABI,19-10-2015,10.07,-0.15,-1.45%,9.92,800,9.92,9.92,9.92,0,0,0
#1387,ABI,16-10-2015,10.07,0,0%,10.07,"1,300",10.51,10.51,10.07,0,0,0
#1388,ABI,15-10-2015,9.63,0.44,4.55%,10.07,"7,300",10.14,10.14,10.00,0,0,0
#1389,ABI,14-10-2015,9.34,0.29,3.13%,9.63,"29,800",9.41,9.85,9.41,0,0,0
#1390,ABI,13-10-2015,9.27,0.07,0.79%,9.34,"5,300",9.19,9.34,8.98,0,0,0
#1391,ABI,12-10-2015,9.20,0.07,0.79%,9.27,"20,900",9.20,9.34,9.12,0,0,0
#1392,ABI,09-10-2015,9.12,0.07,0.80%,9.20,200,9.20,9.20,9.20,0,0,0
#1393,ABI,08-10-2015,9.12,0,0%,9.12,700,9.27,9.34,9.12,0,0,0
#1394,ABI,07-10-2015,9.49,-0.36,-3.85%,9.12,300,9.34,9.34,9.12,0,0,0
#1395,ABI,06-10-2015,9.20,0.29,3.17%,9.49,"10,200",9.12,9.49,9.12,0,0,0
#1396,ABI,05-10-2015,8.61,0.58,6.78%,9.20,"30,530",8.61,9.20,8.61,0,0,0
#1397,ABI,02-10-2015,9.56,-0.95,-9.92%,8.61,"72,600",9.85,9.85,8.39,0,0,0
#1398,ABI,01-10-2015,9.41,0.15,1.55%,9.56,"6,200",9.92,9.92,9.12,0,0,0
#1399,ABI,30-09-2015,9.27,0.15,1.58%,9.41,"4,000",9.49,10.14,9.41,0,0,0
#1400,ABI,29-09-2015,9.49,-0.22,-2.31%,9.27,"1,400",9.92,10.58,9.27,0,0,0
#1401,ABI,28-09-2015,9.49,0,0%,9.49,"6,400",9.49,10.22,9.49,0,0,0
#1402,ABI,25-09-2015,9.49,0,0%,9.49,"1,500",9.56,9.56,9.49,0,0,0
#1403,ABI,24-09-2015,9.34,0.15,1.56%,9.49,"19,400",9.85,9.85,9.12,0,0,0
#1404,ABI,23-09-2015,9.34,0,0%,9.34,"3,300",9.85,9.85,9.34,0,0,0
#1405,ABI,22-09-2015,9.41,-0.07,-0.78%,9.34,"4,000",9.41,9.41,9.27,0,0,0
#1406,ABI,21-09-2015,9.12,0.29,3.20%,9.41,"8,300",9.12,9.41,9.12,0,0,0
#1407,ABI,18-09-2015,9.20,-0.07,-0.79%,9.12,"4,400",9.41,9.41,8.76,0,0,0
#1408,ABI,17-09-2015,9.12,0.07,0.80%,9.20,"8,100",9.20,10.44,9.20,0,0,0
#1409,ABI,16-09-2015,9.20,-0.07,-0.79%,9.12,"1,100",9.27,9.27,9.12,0,0,0
#1410,ABI,15-09-2015,9.05,0.15,1.61%,9.20,100,9.20,9.20,9.20,0,0,0
#1411,ABI,14-09-2015,9.12,-0.07,-0.80%,9.05,"3,100",9.41,9.41,9.05,0,0,0
#1412,ABI,11-09-2015,8.83,0.29,3.31%,9.12,"9,100",8.83,10.14,8.83,0,0,0
#1413,ABI,10-09-2015,8.83,0,0%,8.83,0,8.83,8.83,8.83,0,0,0
#1414,ABI,09-09-2015,8.83,0,0%,8.83,0,8.83,8.83,8.83,0,0,0
#1415,ABI,08-09-2015,8.76,0.07,0.83%,8.83,110,8.83,8.83,8.83,0,0,0
#1416,ABI,07-09-2015,8.98,-0.22,-2.44%,8.76,111,8.76,8.76,8.76,0,0,0
#1417,ABI,04-09-2015,9.49,-0.51,-5.39%,8.98,"4,100",8.39,8.98,8.17,0,0,0
#1418,ABI,03-09-2015,8.83,0.66,7.44%,9.49,100,9.49,9.49,9.49,0,0,0
#1419,ABI,01-09-2015,8.39,0.44,5.22%,8.83,"13,900",8.76,9.49,8.76,0,0,0
#1420,ABI,31-08-2015,8.47,-0.07,-0.86%,8.39,"18,300",8.39,8.76,8.39,0,0,0
#1421,ABI,28-08-2015,8.25,0.22,2.65%,8.47,"13,000",8.32,8.47,8.32,0,0,0
#1422,ABI,27-08-2015,8.17,0.07,0.89%,8.25,"5,300",8.17,8.39,8.17,0,0,0
#1423,ABI,26-08-2015,7.95,0.22,2.75%,8.17,"11,000",8.17,8.17,8.17,0,0,0
#1424,ABI,25-08-2015,8.10,-0.15,-1.80%,7.95,0,7.95,7.95,7.95,0,0,0
#1425,ABI,24-08-2015,8.03,0.07,0.91%,8.10,"5,000",7.81,8.10,7.81,0,0,0
#1426,ABI,21-08-2015,8.68,-0.66,-7.56%,8.03,"8,600",8.17,8.17,7.88,0,0,0
#1427,ABI,20-08-2015,8.39,0.29,3.48%,8.68,"3,000",8.68,8.68,8.68,0,0,0
#1428,ABI,19-08-2015,8.39,0,0%,8.39,0,8.39,8.39,8.39,0,0,0
#1429,ABI,18-08-2015,8.61,-0.22,-2.54%,8.39,900,8.39,8.39,8.39,0,0,0
#1430,ABI,17-08-2015,8.61,0,0%,8.61,0,8.61,8.61,8.61,0,0,0
#1431,ABI,14-08-2015,8.61,0,0%,8.61,0,8.61,8.61,8.61,0,0,0
#1432,ABI,13-08-2015,8.90,-0.29,-3.28%,8.61,"11,000",8.76,8.76,8.61,0,0,0
#1433,ABI,12-08-2015,8.83,0.07,0.83%,8.90,"10,700",8.76,8.90,8.76,0,0,0
#1434,ABI,11-08-2015,8.76,0.07,0.83%,8.83,"3,000",8.83,8.83,8.83,0,0,0
#1435,ABI,10-08-2015,8.39,0.36,4.35%,8.76,"24,300",8.47,8.76,8.47,0,0,0
#1436,ABI,07-08-2015,8.76,-0.36,-4.17%,8.39,900,8.39,8.39,8.39,0,0,0
#1437,ABI,06-08-2015,8.76,0,0%,8.76,0,8.76,8.76,8.76,0,0,0
#1438,ABI,05-08-2015,8.76,0,0%,8.76,0,8.76,8.76,8.76,0,0,0
#1439,ABI,04-08-2015,8.76,0,0%,8.76,0,8.76,8.76,8.76,0,0,0
#1440,ABI,03-08-2015,8.76,0,0%,8.76,"5,000",8.76,8.76,8.76,0,0,0
#1441,ABI,31-07-2015,8.17,0.58,7.14%,8.76,"1,100",8.76,8.76,8.76,0,0,0
#1442,ABI,30-07-2015,8.39,-0.22,-2.61%,8.17,"2,100",8.10,8.17,8.03,0,0,0
#1443,ABI,29-07-2015,8.54,-0.15,-1.71%,8.39,"5,600",8.39,8.39,8.39,0,0,0
#1444,ABI,28-07-2015,8.47,0.07,0.86%,8.54,0,8.54,8.54,8.54,0,0,0
#1445,ABI,27-07-2015,8.54,-0.07,-0.86%,8.47,"8,700",8.61,8.61,8.47,0,0,0
#1446,ABI,24-07-2015,8.54,0,0%,8.54,"10,100",8.68,8.68,8.54,0,0,0
#1447,ABI,23-07-2015,8.47,0.07,0.86%,8.54,200,8.54,8.54,8.54,0,0,0
#1448,ABI,22-07-2015,8.61,-0.15,-1.70%,8.47,400,8.47,8.47,8.47,0,0,0
#1449,ABI,21-07-2015,8.61,0,0%,8.61,"5,900",8.61,8.76,8.61,0,0,0
#1450,ABI,20-07-2015,9.85,-1.24,-12.59%,8.61,"8,400",8.61,8.90,8.61,0,0,0
#1451,ABI,17-07-2015,10.14,-0.29,-2.88%,9.85,"6,300",8.76,9.92,8.76,0,0,0
#1452,ABI,16-07-2015,10.87,-0.73,-6.71%,10.14,"18,800",9.34,10.29,9.34,0,0,0
#1453,ABI,15-07-2015,10.87,0,0%,10.87,"1,100",11.68,11.68,10.87,0,0,0
#1454,ABI,14-07-2015,10.07,0.80,7.97%,10.87,"52,855",10.80,10.95,10.65,0,0,0
#1455,ABI,13-07-2015,8.76,1.31,15.00%,10.07,"66,300",8.83,10.07,8.83,0,0,0
#1456,ABI,10-07-2015,8.76,0,0%,8.76,"13,200",8.76,8.76,8.76,0,0,0
#1457,ABI,09-07-2015,8.76,0,0%,8.76,"4,000",8.76,8.76,8.76,0,0,0
#1458,ABI,08-07-2015,8.10,0.66,8.11%,8.76,"11,900",8.10,8.76,8.10,0,0,0
#1459,ABI,07-07-2015,7.95,0.15,1.83%,8.10,"1,400",8.03,8.10,8.03,0,0,0
#1460,ABI,06-07-2015,7.88,0.07,0.93%,7.95,0,7.95,7.95,7.95,0,0,0
#1461,ABI,03-07-2015,8.10,-0.22,-2.70%,7.88,"3,400",8.03,8.03,7.88,0,0,0
#1462,ABI,02-07-2015,8.39,-0.29,-3.48%,8.10,0,8.10,8.10,8.10,0,0,0
#1463,ABI,01-07-2015,8.03,0.36,4.54%,8.39,700,6.86,8.39,6.86,0,0,0
#1464,ABI,30-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1465,ABI,29-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1466,ABI,26-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1467,ABI,25-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1468,ABI,24-06-2015,8.03,0,0%,8.03,"1,000",8.03,8.03,8.03,0,0,0
#1469,ABI,23-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1470,ABI,22-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1471,ABI,19-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1472,ABI,18-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1473,ABI,17-06-2015,8.03,0,0%,8.03,"16,000",8.03,8.03,8.03,0,0,0
#1474,ABI,16-06-2015,8.03,0,0%,8.03,"10,500",8.17,8.17,8.03,0,0,0
#1475,ABI,15-06-2015,8.03,0,0%,8.03,10,8.03,8.03,8.03,0,0,0
#1476,ABI,12-06-2015,8.03,0,0%,8.03,"54,100",8.03,8.03,8.03,0,0,0
#1477,ABI,11-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1478,ABI,10-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1479,ABI,09-06-2015,8.03,0,0%,8.03,"10,000",8.03,8.03,8.03,0,0,0
#1480,ABI,08-06-2015,8.03,0,0%,8.03,"2,500",8.03,8.03,8.03,0,0,0
#1481,ABI,05-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1482,ABI,04-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1483,ABI,03-06-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1484,ABI,02-06-2015,8.03,0,0%,8.03,"11,000",8.03,8.10,8.03,0,0,0
#1485,ABI,01-06-2015,8.03,0,0%,8.03,"1,000",8.03,8.03,8.03,0,0,0
#1486,ABI,29-05-2015,8.03,0,0%,8.03,"8,000",8.03,8.03,8.03,0,0,0
#1487,ABI,28-05-2015,8.03,0,0%,8.03,"5,000",8.03,8.03,8.03,0,0,0
#1488,ABI,27-05-2015,8.10,-0.07,-0.90%,8.03,"4,500",8.17,8.17,8.03,0,0,0
#1489,ABI,26-05-2015,8.10,0,0%,8.10,0,8.10,8.10,8.10,0,0,0
#1490,ABI,25-05-2015,8.03,0.07,0.91%,8.10,"2,000",8.10,8.10,8.10,0,0,0
#1491,ABI,22-05-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1492,ABI,21-05-2015,8.03,0,0%,8.03,0,8.03,8.03,8.03,0,0,0
#1493,ABI,20-05-2015,8.03,0,0%,8.03,200,8.03,8.03,8.03,0,0,0
#1494,ABI,19-05-2015,7.81,0.22,2.80%,8.03,"3,000",8.03,8.03,8.03,"3,000",0,0
#1495,ABI,18-05-2015,7.81,0,0%,7.81,0,7.81,7.81,7.81,0,0,0
#1496,ABI,15-05-2015,8.47,-0.66,-7.76%,7.81,100,7.81,7.81,7.81,0,0,0
#1497,ABI,14-05-2015,8.47,0,0%,8.47,0,8.47,8.47,8.47,0,0,0
#1498,ABI,13-05-2015,7.66,0.80,10.48%,8.47,0,8.47,8.47,8.47,0,0,0
#1499,ABI,12-05-2015,8.39,-0.73,-8.70%,7.66,200,9.19,9.19,7.66,0,0,0
#1500,ABI,11-05-2015,7.66,0.73,9.52%,8.39,100,8.39,8.39,8.39,0,0,0
#1501,ABI,08-05-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1502,ABI,07-05-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1503,ABI,06-05-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1504,ABI,05-05-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1505,ABI,04-05-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1506,ABI,27-04-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1507,ABI,24-04-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1508,ABI,23-04-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1509,ABI,22-04-2015,7.66,0,0%,7.66,0,7.66,7.66,7.66,0,0,0
#1510,ABI,21-04-2015,8.32,-0.66,-7.89%,7.66,100,7.66,7.66,7.66,0,0,0
#1511,ABI,20-04-2015,8.32,0,0%,8.32,0,8.32,8.32,8.32,0,0,0
#1512,ABI,17-04-2015,9.20,-0.88,-9.52%,8.32,200,8.32,8.32,8.32,0,0,0
#1513,ABI,16-04-2015,9.20,0,0%,9.20,0,9.20,9.20,9.20,0,0,0
#1514,ABI,15-04-2015,9.20,0,0%,9.20,0,9.20,9.20,9.20,0,0,0
#1515,ABI,14-04-2015,9.20,0,0%,9.20,0,9.20,9.20,9.20,0,0,0
#1516,ABI,13-04-2015,9.12,0.07,0.80%,9.20,200,9.20,9.20,9.20,0,0,0
#1517,ABI,10-04-2015,9.34,-0.22,-2.34%,9.12,"4,500",9.27,9.27,9.12,0,0,0
#1518,ABI,09-04-2015,9.34,0,0%,9.34,600,8.76,9.34,8.76,0,0,0
#1519,ABI,08-04-2015,9.34,0,0%,9.34,0,9.34,9.34,9.34,0,0,0
#1520,ABI,07-04-2015,9.34,0,0%,9.34,0,9.34,9.34,9.34,0,0,0
#1521,ABI,06-04-2015,9.34,0,0%,9.34,0,9.34,9.34,9.34,0,0,0
#1522,ABI,03-04-2015,8.76,0.58,6.67%,9.34,"1,000",9.34,9.34,9.34,0,0,0
#1523,ABI,02-04-2015,8.76,0,0%,8.76,0,8.76,8.76,8.76,0,0,0
#1524,ABI,01-04-2015,8.76,0,0%,8.76,0,8.76,8.76,8.76,0,0,0
#1525,ABI,31-03-2015,8.39,0.36,4.35%,8.76,"11,100",8.76,8.76,8.61,0,0,0
#1526,ABI,30-03-2015,8.90,-0.51,-5.74%,8.39,"1,100",8.76,8.76,8.39,0,0,0
#1527,ABI,27-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1528,ABI,26-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1529,ABI,25-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1530,ABI,24-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1531,ABI,23-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1532,ABI,20-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1533,ABI,19-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1534,ABI,18-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1535,ABI,17-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1536,ABI,16-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1537,ABI,13-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1538,ABI,12-03-2015,9.05,-0.15,-1.61%,8.90,"15,000",8.90,8.90,8.90,0,0,0
#1539,ABI,11-03-2015,9.12,-0.07,-0.80%,9.05,0,9.05,9.05,9.05,0,0,0
#1540,ABI,10-03-2015,8.90,0.22,2.46%,9.12,"14,000",8.90,9.20,8.90,0,0,0
#1541,ABI,09-03-2015,8.90,0,0%,8.90,400,8.90,8.90,8.90,0,0,0
#1542,ABI,06-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1543,ABI,05-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1544,ABI,04-03-2015,8.90,0,0%,8.90,0,8.90,8.90,8.90,0,0,0
#1545,ABI,03-03-2015,8.10,0.80,9.91%,8.90,"1,000",8.90,8.90,8.90,0,0,0
#1546,ABI,02-03-2015,8.89,-0.79,-8.89%,8.10,400,8.10,8.10,8.10,0,0,0
#1547,ABI,27-02-2015,8.17,0.72,8.87%,8.89,"2,200",8.89,8.96,8.89,0,0,0
#1548,ABI,26-02-2015,8.17,0,0%,8.17,0,8.17,8.17,8.17,0,0,0
#1549,ABI,25-02-2015,8.17,0,0%,8.17,0,8.17,8.17,8.17,0,0,0
#1550,ABI,24-02-2015,8.17,0,0%,8.17,0,8.17,8.17,8.17,0,0,0
#1551,ABI,13-02-2015,8.17,0,0%,8.17,0,8.17,8.17,8.17,0,0,0
#1552,ABI,12-02-2015,7.71,0.46,5.98%,8.17,100,8.17,8.17,8.17,0,0,0
#1553,ABI,11-02-2015,7.71,0,0%,7.71,0,7.71,7.71,7.71,0,0,0
#1554,ABI,10-02-2015,7.90,-0.20,-2.50%,7.71,0,7.71,7.71,7.71,0,0,0
#1555,ABI,09-02-2015,7.57,0.33,4.35%,7.90,"2,000",7.51,7.90,7.51,0,0,0
#1556,ABI,06-02-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1557,ABI,05-02-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1558,ABI,04-02-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1559,ABI,03-02-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1560,ABI,02-02-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1561,ABI,30-01-2015,7.57,0,0%,7.57,0,7.57,7.57,7.57,0,0,0
#1562,ABI,29-01-2015,7.31,0.26,3.60%,7.57,100,7.57,7.57,7.57,0,0,0
#1563,ABI,28-01-2015,7.57,-0.26,-3.48%,7.31,"1,500",7.31,7.31,7.31,0,0,0
#1564,ABI,27-01-2015,6.92,0.66,9.52%,7.57,"20,200",7.24,7.57,7.24,0,0,0
#1565,ABI,26-01-2015,8.23,-1.32,-16.00%,6.92,700,6.92,6.92,6.92,0,0,0
#1566,ABI,23-01-2015,7.51,0.72,9.65%,8.23,"10,200",7.51,8.23,7.51,0,0,0
#1567,ABI,22-01-2015,6.85,0.66,9.62%,7.51,"16,100",7.51,7.51,7.51,0,0,0
#1568,ABI,21-01-2015,6.26,0.59,9.47%,6.85,100,6.85,6.85,6.85,0,0,0
#1569,ABI,20-01-2015,6.26,0,0%,6.26,0,6.26,6.26,6.26,0,0,0
#1570,ABI,19-01-2015,5.99,0.26,4.40%,6.26,100,6.26,6.26,6.26,0,0,0
#1571,ABI,16-01-2015,5.99,0,0%,5.99,"120,610",5.66,6.59,5.66,"50,000",0,0
#1572,ABI,15-01-2015,6.65,-0.66,-9.90%,5.99,"10,000",5.99,6.59,5.99,"15,000",0,0
#1573,ABI,14-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1574,ABI,13-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1575,ABI,12-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1576,ABI,09-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1577,ABI,08-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1578,ABI,07-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1579,ABI,06-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1580,ABI,05-01-2015,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1581,ABI,31-12-2014,6.65,0,0%,6.65,0,6.65,6.65,6.65,0,0,0
#1582,ABI,30-12-2014,6.72,-0.07,-0.98%,6.65,"1,000",6.65,6.65,6.65,0,0,0
#1583,ABI,29-12-2014,6.92,-0.20,-2.86%,6.72,"2,000",6.72,6.72,6.72,0,0,0
#1584,ABI,26-12-2014,7.18,-0.26,-3.67%,6.92,"1,000",6.92,6.92,6.92,0,0,0
#1585,ABI,25-12-2014,7.18,0,0%,7.18,"8,000",7.18,7.18,7.18,0,0,0
